fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	ES-PP-05-02	ES-PP-05-02	ES-PP-05-02	ES_PP_05_02	ES_PP_05_02
NA	ES-PP-05-03	ES-PP-05-03	ES-PP-05-03	ES_PP_05_03	ES_PP_05_03
NA	ES-PP-05-04	ES-PP-05-04	ES-PP-05-04	ES_PP_05_04	ES_PP_05_04
NA	ES-PP-05-05	ES-PP-05-05	ES-PP-05-05	ES_PP_05_05	ES_PP_05_05
NA	ES-PP-05-06	ES-PP-05-06	ES-PP-05-06	ES_PP_05_06	ES_PP_05_06
NA	ES-PP-05-07	ES-PP-05-07	ES-PP-05-07	ES_PP_05_07	ES_PP_05_07
NA	ES-PP-05-08	ES-PP-05-08	ES-PP-05-08	ES_PP_05_08	ES_PP_05_08
NA	ES-PP-05-09	ES-PP-05-09	ES-PP-05-09	ES_PP_05_09	ES_PP_05_09
NA	ES-PP-05-10	ES-PP-05-10	ES-PP-05-10	ES_PP_05_10	ES_PP_05_10
NA	ES-PP-05-11	ES-PP-05-11	ES-PP-05-11	ES_PP_05_11	ES_PP_05_11
NA	ES-PP-05-12	ES-PP-05-12	ES-PP-05-12	ES_PP_05_12	ES_PP_05_12
NA	ES-PP-05-13	ES-PP-05-13	ES-PP-05-13	ES_PP_05_13	ES_PP_05_13
NA	ES-PP-05-14	ES-PP-05-14	ES-PP-05-14	ES_PP_05_14	ES_PP_05_14
NA	ES-PP-05-15	ES-PP-05-15	ES-PP-05-15	ES_PP_05_15	NA
NA	ES-PP-05-16	ES-PP-05-16	ES-PP-05-16	ES_PP_05_16	ES_PP_05_16
NA	ES-PP-05-17	ES-PP-05-17	ES-PP-05-17	ES_PP_05_17	ES_PP_05_17
NA	ES-PP-05-18	ES-PP-05-18	ES-PP-05-18	ES_PP_05_18	ES_PP_05_18
NA	ES-PP-05-19	ES-PP-05-19	ES-PP-05-19	ES_PP_05_19	NA
