fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	29550_ID656_YT-869_mapped_initial_q10_FM_clean_markdup.g	YT-869	YT-869	RU_BP_25_07	RU_BP_25_07
NA	29551_ID656_FR-BP-03-22_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-22	FR-BP-03-22	FR_BP_03_22	FR_BP_03_22
NA	29552_ID656_IT-BP-08-19_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-19	IT-BP-08-19	IT_BP_08_19	IT_BP_08_19
NA	29553_ID656_FI-BP-20-22_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-22	FI-BP-20-22	FI_BP_20_22	FI_BP_20_22
NA	29554_ID656_FI-BP-20-20_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-20	FI-BP-20-20	FI_BP_20_20	FI_BP_20_20
NA	29555_ID656_ES-BP-02-23_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-23	ES-BP-02-23	ES_BP_02_23	ES_BP_02_23
NA	29556_ID656_SE-BP-17-12_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-12	SE-BP-17-12	SE_BP_17_12	SE_BP_17_12
NA	29557_ID656_FI-BP-19-24_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-24	FI-BP-19-24	FI_BP_19_24	FI_BP_19_24
NA	29558_ID656_ES-BP-01-08_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-08	NA	NA	NA
NA	29559_ID656_CH-BP-06-04_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-04	CH-BP-06-04	CH_BP_06_04	CH_BP_06_04
NA	29560_ID656_FR-BP-04-06_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-06	FR-BP-04-06	FR_BP_04_06	FR_BP_04_06
NA	29561_ID656_FR-BP-21-09_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-09	FR-BP-21-09	FR_BP_21_09	FR_BP_21_09
NA	29562_ID656_LT-BP-11-12_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-12	LT-BP-11-12	LT_BP_11_12	LT_BP_11_12
NA	29563_ID656_LT-BP-11-14_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-14	LT-BP-11-14	LT_BP_11_14	LT_BP_11_14
NA	29564_ID656_IT-BP-07-18_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-18	IT-BP-07-18	IT_BP_07_18	IT_BP_07_18
NA	29565_ID656_LT-BP-11-09_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-09	LT-BP-11-09	LT_BP_11_09	LT_BP_11_09
NA	29566_ID656_SE-BP-17-15_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-15	SE-BP-17-15	SE_BP_17_15	SE_BP_17_15
NA	29567_ID656_SE-BP-18-04_mapped_initial_q10_FM_clean_markdup.g	SE-BP-18-04	SE-BP-18-04	SE_BP_18_04	SE_BP_18_04
NA	29568_ID656_DE-BP-10-11_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-11	DE-BP-10-11	DE_BP_10_11	DE_BP_10_11
NA	29569_ID656_FI-BP-20-11_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-11	FI-BP-20-11	FI_BP_20_11	FI_BP_20_11
NA	29570_ID656_FR-BP-21-20_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-20	FR-BP-21-20	FR_BP_21_20	FR_BP_21_20
NA	29571_ID656_NO-BP-15-23_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-23	NO-BP-15-23	NO_BP_15_23	NO_BP_15_23
NA	29572_ID656_DE-BP-10-25_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-25	DE-BP-10-25	DE_BP_10_25	DE_BP_10_25
NA	29573_ID656_IT-BP-08-13_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-13	IT-BP-08-13	IT_BP_08_13	IT_BP_08_13
NA	29574_ID656_DE-BP-10-20_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-20	DE-BP-10-20	DE_BP_10_20	DE_BP_10_20
