fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	37749_ID896_NO_PS_15_4_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_4	NO_PS_15_4	NO_PS_15_04	NO_PS_15_04
NA	37750_ID896_NO_PS_15_5_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_5	NO_PS_15_5	NO_PS_15_05	NA
NA	37751_ID896_NO_PS_15_6_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_6	NO_PS_15_6	NO_PS_15_06	NA
NA	37752_ID896_NO_PS_15_7_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_7	NO_PS_15_7	NO_PS_15_07	NA
NA	37753_ID896_NO_PS_15_8_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_8	NO_PS_15_8	NO_PS_15_08	NA
NA	37754_ID896_NO_PS_15_9_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_9	NO_PS_15_9	NO_PS_15_09	NO_PS_15_09
NA	37755_ID896_NO_PS_15_10_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_10	NO_PS_15_10	NO_PS_15_10	NA
NA	37756_ID896_NO_PS_15_11_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_11	NO_PS_15_11	NO_PS_15_11	NO_PS_15_11
NA	37757_ID896_NO_PS_15_12_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_12	NO_PS_15_12	NO_PS_15_12	NO_PS_15_12
NA	37758_ID896_NO_PS_15_13_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_13	NO_PS_15_13	NO_PS_15_13	NO_PS_15_13
NA	37759_ID896_NO_PS_15_14_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_14	NO_PS_15_14	NO_PS_15_14	NO_PS_15_14
NA	37760_ID896_NO_PS_15_15_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_15	NO_PS_15_15	NO_PS_15_15	NA
NA	37761_ID896_NO_PS_15_16_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_16	NO_PS_15_16	NO_PS_15_16	NA
NA	37762_ID896_NO_PS_15_17_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_17	NO_PS_15_17	NO_PS_15_17	NO_PS_15_17
NA	37763_ID896_NO_PS_15_18_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_18	NO_PS_15_18	NO_PS_15_18	NO_PS_15_18
NA	37764_ID896_NO_PS_15_19_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_19	NO_PS_15_19	NO_PS_15_19	NO_PS_15_19
NA	37765_ID896_NO_PS_15_20_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_20	NO_PS_15_20	NO_PS_15_20	NO_PS_15_20
NA	37766_ID896_NO_PS_15_21_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_21	NO_PS_15_21	NO_PS_15_21	NO_PS_15_21
NA	37767_ID896_NO_PS_15_22_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_22	NO_PS_15_22	NO_PS_15_22	NA
NA	37768_ID896_NO_PS_15_23_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_23	NO_PS_15_23	NO_PS_15_23	NO_PS_15_23
NA	37769_ID896_NO_PS_15_24_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_24	NO_PS_15_24	NO_PS_15_24	NO_PS_15_24
NA	37770_ID896_NO_PS_15_25_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_15_25	NO_PS_15_25	NO_PS_15_25	NO_PS_15_25
NA	37771_ID896_NO_PS_16_1_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_1	NO_PS_16_1	NO_PS_16_01	NO_PS_16_01
NA	37772_ID896_NO_PS_16_2_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_2	NO_PS_16_2	NO_PS_16_02	NO_PS_16_02
NA	37773_ID896_NO_PS_16_3_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_3	NO_PS_16_3	NO_PS_16_03	NO_PS_16_03
NA	37774_ID896_NO_PS_16_4_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_4	NO_PS_16_4	NO_PS_16_04	NO_PS_16_04
NA	37775_ID896_NO_PS_16_5_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_5	NO_PS_16_5	NO_PS_16_05	NO_PS_16_05
NA	37776_ID896_NO_PS_16_6_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_6	NO_PS_16_6	NO_PS_16_06	NA
NA	37777_ID896_NO_PS_16_7_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_7	NO_PS_16_7	NO_PS_16_07	NO_PS_16_07
NA	37778_ID896_NO_PS_16_8_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_8	NO_PS_16_8	NO_PS_16_08	NO_PS_16_08
NA	37779_ID896_NO_PS_16_9_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_9	NO_PS_16_9	NO_PS_16_09	NO_PS_16_09
NA	37780_ID896_FR_PS_04_23_mapped_initial_q10_FM_clean_markdup_reduced.g	FR_PS_4_23	FR_PS_4_23	FR_PS_04_23	FR_PS_04_23
NA	37781_ID896_FR_PS_04_24_mapped_initial_q10_FM_clean_markdup_reduced.g	FR_PS_4_24	FR_PS_4_24	FR_PS_04_24	FR_PS_04_24
NA	37782_ID896_FR_PS_04_25_mapped_initial_q10_FM_clean_markdup_reduced.g	FR_PS_4_25	FR_PS_4_25	FR_PS_04_25	FR_PS_04_25
NA	37783_ID896_FR_PS_04_26_mapped_initial_q10_FM_clean_markdup_reduced.g	FR_PS_4_26	FR_PS_4_26	FR_PS_04_26	FR_PS_04_26
NA	37784_ID896_CH_PS_05_1_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_1	CH_PS_5_1	CH_PS_05_01	CH_PS_05_01
NA	37785_ID896_CH_PS_05_2_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_2	CH_PS_5_2	CH_PS_05_02	CH_PS_05_02
NA	37786_ID896_CH_PS_05_3_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_3	CH_PS_5_3	CH_PS_05_03	CH_PS_05_03
NA	37787_ID896_CH_PS_05_4_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_4	CH_PS_5_4	CH_PS_05_04	CH_PS_05_04
NA	37788_ID896_CH_PS_05_5_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_5	CH_PS_5_5	CH_PS_05_05	CH_PS_05_05
NA	37789_ID896_CH_PS_05_6_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_6	CH_PS_5_6	CH_PS_05_06	CH_PS_05_06
NA	37790_ID896_CH_PS_05_7_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_7	CH_PS_5_7	CH_PS_05_07	CH_PS_05_07
NA	37791_ID896_CH_PS_05_8_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_8	CH_PS_5_8	CH_PS_05_08	CH_PS_05_08
NA	37792_ID896_CH_PS_05_9_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_9	CH_PS_5_9	CH_PS_05_09	CH_PS_05_09
NA	37793_ID896_CH_PS_05_10_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_10	CH_PS_5_10	CH_PS_05_10	CH_PS_05_10
NA	37794_ID896_CH_PS_05_11_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_11	CH_PS_5_11	CH_PS_05_11	CH_PS_05_11
NA	37795_ID896_CH_PS_05_12_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_12	CH_PS_5_12	CH_PS_05_12	CH_PS_05_12
NA	37796_ID896_CH_PS_05_13_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_13	CH_PS_5_13	CH_PS_05_13	CH_PS_05_13
NA	37797_ID896_CH_PS_05_14_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_14	CH_PS_5_14	CH_PS_05_14	NA
NA	37798_ID896_CH_PS_05_15_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_15	CH_PS_5_15	CH_PS_05_15	NA
NA	37799_ID896_CH_PS_05_16_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_16	CH_PS_5_16	CH_PS_05_16	CH_PS_05_16
NA	37800_ID896_CH_PS_05_17_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_17	CH_PS_5_17	CH_PS_05_17	CH_PS_05_17
NA	37801_ID896_CH_PS_05_18_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_18	CH_PS_5_18	CH_PS_05_18	CH_PS_05_18
NA	37802_ID896_CH_PS_05_19_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_19	CH_PS_5_19	CH_PS_05_19	CH_PS_05_19
NA	37803_ID896_CH_PS_05_20_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_20	CH_PS_5_20	CH_PS_05_20	CH_PS_05_20
NA	37804_ID896_CH_PS_05_21_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_21	CH_PS_5_21	CH_PS_05_21	CH_PS_05_21
NA	37805_ID896_CH_PS_05_22_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_22	CH_PS_5_22	CH_PS_05_22	CH_PS_05_22
NA	37806_ID896_CH_PS_05_23_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_23	CH_PS_5_23	CH_PS_05_23	CH_PS_05_23
NA	37807_ID896_CH_PS_05_24_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_24	CH_PS_5_24	CH_PS_05_24	CH_PS_05_24
NA	37808_ID896_CH_PS_05_25_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_5_25	CH_PS_5_25	CH_PS_05_25	CH_PS_05_25
NA	37809_ID896_CH_PS_06_1_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_1	CH_PS_6_1	CH_PS_06_01	CH_PS_06_01
NA	37810_ID896_CH_PS_06_2_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_2	CH_PS_6_2	CH_PS_06_02	CH_PS_06_02
NA	37811_ID896_CH_PS_06_3_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_3	CH_PS_6_3	CH_PS_06_03	CH_PS_06_03
NA	37812_ID896_CH_PS_06_4_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_4	CH_PS_6_4	CH_PS_06_04	CH_PS_06_04
NA	37813_ID896_CH_PS_06_5_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_5	CH_PS_6_5	CH_PS_06_05	CH_PS_06_05
NA	37814_ID896_CH_PS_06_6_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_6	CH_PS_6_6	CH_PS_06_06	CH_PS_06_06
NA	37815_ID896_CH_PS_06_7_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_7	CH_PS_6_7	CH_PS_06_07	CH_PS_06_07
NA	37816_ID896_CH_PS_06_8_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_8	CH_PS_6_8	CH_PS_06_08	NA
NA	37817_ID896_CH_PS_06_9_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_9	CH_PS_6_9	CH_PS_06_09	CH_PS_06_09
NA	37818_ID896_CH_PS_06_10_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_10	CH_PS_6_10	CH_PS_06_10	NA
NA	37819_ID896_CH_PS_06_11_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_11	CH_PS_6_11	CH_PS_06_11	CH_PS_06_11
NA	37820_ID896_CH_PS_06_12_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_12	CH_PS_6_12	CH_PS_06_12	CH_PS_06_12
NA	37821_ID896_CH_PS_06_13_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_13	CH_PS_6_13	CH_PS_06_13	CH_PS_06_13
NA	37822_ID896_CH_PS_06_14_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_14	CH_PS_6_14	CH_PS_06_14	CH_PS_06_14
NA	37823_ID896_CH_PS_06_15_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_15	CH_PS_6_15	CH_PS_06_15	CH_PS_06_15
NA	37824_ID896_CH_PS_06_16_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_16	CH_PS_6_16	CH_PS_06_16	CH_PS_06_16
NA	37825_ID896_CH_PS_06_17_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_17	CH_PS_6_17	CH_PS_06_17	CH_PS_06_17
NA	37826_ID896_CH_PS_06_18_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_18	CH_PS_6_18	CH_PS_06_18	CH_PS_06_18
NA	37827_ID896_CH_PS_06_19_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_19	CH_PS_6_19	CH_PS_06_19	CH_PS_06_19
NA	37828_ID896_CH_PS_06_20_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_20	CH_PS_6_20	CH_PS_06_20	CH_PS_06_20
NA	37829_ID896_CH_PS_06_21_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_21	CH_PS_6_21	CH_PS_06_21	CH_PS_06_21
NA	37830_ID896_CH_PS_06_22_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_22	CH_PS_6_22	CH_PS_06_22	NA
NA	37831_ID896_CH_PS_06_23_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_23	CH_PS_6_23	CH_PS_06_23	CH_PS_06_23
NA	37832_ID896_CH_PS_06_24_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_24	CH_PS_6_24	CH_PS_06_24	CH_PS_06_24
NA	37833_ID896_CH_PS_06_25_mapped_initial_q10_FM_clean_markdup_reduced.g	CH_PS_6_25	CH_PS_6_25	CH_PS_06_25	CH_PS_06_25
NA	37834_ID896_IT_PS_07_1_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_1	IT_PS_7_1	IT_PS_07_01	IT_PS_07_01
NA	37835_ID896_IT_PS_07_2_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_2	IT_PS_7_2	IT_PS_07_02	NA
NA	37836_ID896_IT_PS_07_3_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_3	IT_PS_7_3	IT_PS_07_03	IT_PS_07_03
NA	37837_ID896_IT_PS_07_4_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_4	IT_PS_7_4	IT_PS_07_04	NA
NA	37838_ID896_IT_PS_07_5_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_5	IT_PS_7_5	IT_PS_07_05	IT_PS_07_05
NA	37839_ID896_IT_PS_07_6_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_6	IT_PS_7_6	IT_PS_07_06	IT_PS_07_06
NA	37840_ID896_IT_PS_07_7_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_7	IT_PS_7_7	IT_PS_07_07	IT_PS_07_07
NA	37841_ID896_IT_PS_07_8_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_8	IT_PS_7_8	IT_PS_07_08	IT_PS_07_08
NA	37842_ID896_IT_PS_07_9_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_9	IT_PS_7_9	IT_PS_07_09	IT_PS_07_09
NA	37843_ID896_IT_PS_07_10_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_10	IT_PS_7_10	IT_PS_07_10	IT_PS_07_10
NA	37844_ID896_IT_PS_07_11_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_11	IT_PS_7_11	IT_PS_07_11	IT_PS_07_11
NA	37845_ID896_IT_PS_07_12_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_12	IT_PS_7_12	IT_PS_07_12	IT_PS_07_12
NA	37846_ID896_IT_PS_07_13_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_13	IT_PS_7_13	IT_PS_07_13	IT_PS_07_13
NA	37847_ID896_IT_PS_07_14_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_14	IT_PS_7_14	IT_PS_07_14	IT_PS_07_14
NA	37848_ID896_IT_PS_07_15_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_15	IT_PS_7_15	IT_PS_07_15	NA
NA	37849_ID896_IT_PS_07_16_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_16	IT_PS_7_16	IT_PS_07_16	IT_PS_07_16
NA	37850_ID896_IT_PS_07_17_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_17	IT_PS_7_17	IT_PS_07_17	IT_PS_07_17
NA	37851_ID896_IT_PS_07_18_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_18	IT_PS_7_18	IT_PS_07_18	NA
NA	37852_ID896_IT_PS_07_19_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_19	IT_PS_7_19	IT_PS_07_19	NA
NA	37853_ID896_IT_PS_07_20_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_20	IT_PS_7_20	IT_PS_07_20	NA
NA	37854_ID896_IT_PS_07_21_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_21	IT_PS_7_21	IT_PS_07_21	IT_PS_07_21
NA	37855_ID896_IT_PS_07_22_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_22	IT_PS_7_22	IT_PS_07_22	IT_PS_07_22
NA	37856_ID896_IT_PS_07_23_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_23	IT_PS_7_23	IT_PS_07_23	NA
NA	37857_ID896_IT_PS_07_24_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_24	IT_PS_7_24	IT_PS_07_24	NA
NA	37858_ID896_IT_PS_07_25_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_7_25	IT_PS_7_25	IT_PS_07_25	IT_PS_07_25
NA	37859_ID896_IT_PS_08_1_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_1	IT_PS_8_1	IT_PS_08_01	NA
NA	37860_ID896_IT_PS_08_2_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_2	IT_PS_8_2	IT_PS_08_02	IT_PS_08_02
NA	37861_ID896_IT_PS_08_3_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_3	IT_PS_8_3	IT_PS_08_03	IT_PS_08_03
NA	37862_ID896_IT_PS_08_4_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_4	IT_PS_8_4	IT_PS_08_04	IT_PS_08_04
NA	37863_ID896_IT_PS_08_5_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_5	IT_PS_8_5	IT_PS_08_05	NA
NA	37864_ID896_IT_PS_08_6_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_6	IT_PS_8_6	IT_PS_08_06	NA
NA	37865_ID896_IT_PS_08_7_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_7	IT_PS_8_7	IT_PS_08_07	IT_PS_08_07
NA	37866_ID896_IT_PS_08_8_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_8	IT_PS_8_8	IT_PS_08_08	IT_PS_08_08
NA	37867_ID896_IT_PS_08_9_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_9	IT_PS_8_9	IT_PS_08_09	NA
NA	37868_ID896_IT_PS_08_10_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_10	IT_PS_8_10	IT_PS_08_10	IT_PS_08_10
NA	37869_ID896_IT_PS_08_11_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_11	IT_PS_8_11	IT_PS_08_11	IT_PS_08_11
NA	37870_ID896_IT_PS_08_12_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_12	IT_PS_8_12	IT_PS_08_12	IT_PS_08_12
NA	37871_ID896_IT_PS_08_13_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_13	IT_PS_8_13	IT_PS_08_13	IT_PS_08_13
NA	37872_ID896_IT_PS_08_14_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_14	IT_PS_8_14	IT_PS_08_14	IT_PS_08_14
NA	37873_ID896_IT_PS_08_15_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_15	IT_PS_8_15	IT_PS_08_15	IT_PS_08_15
NA	37874_ID896_IT_PS_08_16_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_16	IT_PS_8_16	IT_PS_08_16	IT_PS_08_16
NA	37875_ID896_IT_PS_08_17_mapped_initial_q10_FM_clean_markdup_reduced.g	IT_PS_8_17	IT_PS_8_17	IT_PS_08_17	IT_PS_08_17
NA	38448_ID896_NO_PS_16_10_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_10	NO_PS_16_10	NO_PS_16_10	NO_PS_16_10
NA	38449_ID896_NO_PS_16_11_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_11	NO_PS_16_11	NO_PS_16_11	NO_PS_16_11
NA	38450_ID896_NO_PS_16_12_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_12	NO_PS_16_12	NO_PS_16_12	NO_PS_16_12
NA	38451_ID896_NO_PS_16_13_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_13	NA	NA	NA
NA	38452_ID896_NO_PS_16_14_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_14	NO_PS_16_14	NO_PS_16_14	NO_PS_16_14
NA	38453_ID896_NO_PS_16_15_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_15	NO_PS_16_15	NO_PS_16_15	NO_PS_16_15
NA	38454_ID896_NO_PS_16_16_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_16	NO_PS_16_16	NO_PS_16_16	NO_PS_16_16
NA	38455_ID896_NO_PS_16_17_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_17	NO_PS_16_17	NO_PS_16_17	NO_PS_16_17
NA	38456_ID896_NO_PS_16_18_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_18	NO_PS_16_18	NO_PS_16_18	NO_PS_16_18
NA	38457_ID896_NO_PS_16_19_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_19	NO_PS_16_19	NO_PS_16_19	NO_PS_16_19
NA	38458_ID896_NO_PS_16_20_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_20	NO_PS_16_20	NO_PS_16_20	NO_PS_16_20
NA	38459_ID896_NO_PS_16_21_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_21	NO_PS_16_21	NO_PS_16_21	NO_PS_16_21
NA	38460_ID896_NO_PS_16_22_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_22	NO_PS_16_22	NO_PS_16_22	NA
NA	38461_ID896_NO_PS_16_23_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_23	NA	NA	NA
NA	38462_ID896_NO_PS_16_24_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_24	NO_PS_16_24	NO_PS_16_24	NA
NA	38463_ID896_NO_PS_16_25_mapped_initial_q10_FM_clean_markdup_reduced.g	NO_PS_16_25	NO_PS_16_25	NO_PS_16_25	NA
NA	38464_ID896_SE_PS_17_1_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_1	SE_PS_17_1	SE_PS_17_01	SE_PS_17_01
NA	38465_ID896_SE_PS_17_2_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_2	SE_PS_17_2	SE_PS_17_02	NA
NA	38466_ID896_SE_PS_17_3_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_3	SE_PS_17_3	SE_PS_17_03	SE_PS_17_03
NA	38467_ID896_SE_PS_17_4_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_4	SE_PS_17_4	SE_PS_17_04	SE_PS_17_04
NA	38468_ID896_SE_PS_17_5_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_5	SE_PS_17_5	SE_PS_17_05	NA
NA	38469_ID896_SE_PS_17_6_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_6	SE_PS_17_6	SE_PS_17_06	SE_PS_17_06
NA	38470_ID896_SE_PS_17_7_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_7	SE_PS_17_7	SE_PS_17_07	SE_PS_17_07
NA	38471_ID896_SE_PS_17_8_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_8	SE_PS_17_8	SE_PS_17_08	SE_PS_17_08
NA	38472_ID896_SE_PS_17_9_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_9	SE_PS_17_9	SE_PS_17_09	SE_PS_17_09
NA	38473_ID896_SE_PS_17_10_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_10	SE_PS_17_10	SE_PS_17_10	SE_PS_17_10
NA	38474_ID896_SE_PS_17_11_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_11	SE_PS_17_11	SE_PS_17_11	SE_PS_17_11
NA	38475_ID896_SE_PS_17_12_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_12	SE_PS_17_12	SE_PS_17_12	NA
NA	38476_ID896_SE_PS_17_13_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_13	SE_PS_17_13	SE_PS_17_13	NA
NA	38477_ID896_SE_PS_17_14_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_14	SE_PS_17_14	SE_PS_17_14	NA
NA	38478_ID896_SE_PS_17_15_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_15	SE_PS_17_15	SE_PS_17_15	SE_PS_17_15
NA	38479_ID896_SE_PS_17_16_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_16	SE_PS_17_16	SE_PS_17_16	NA
NA	38480_ID896_SE_PS_17_17_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_17	SE_PS_17_17	SE_PS_17_17	SE_PS_17_17
NA	38481_ID896_SE_PS_17_18_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_18	SE_PS_17_18	SE_PS_17_18	NA
NA	38482_ID896_SE_PS_17_19_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_19	SE_PS_17_19	SE_PS_17_19	NA
NA	38483_ID896_SE_PS_17_20_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_20	SE_PS_17_20	SE_PS_17_20	NA
NA	38484_ID896_SE_PS_17_21_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_21	SE_PS_17_21	SE_PS_17_21	SE_PS_17_21
NA	38485_ID896_SE_PS_17_22_mapped_initial_q10_FM_clean_markdup_reduced.g	SE_PS_17_22	SE_PS_17_22	SE_PS_17_22	SE_PS_17_22
