fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	38264	IT_QP_07_05	IT_QP_07_05	IT_QP_07_05	IT_QP_07_05
NA	38265	IT_QP_07_07	IT_QP_07_07	IT_QP_07_07	IT_QP_07_07
NA	38266	IT_QP_07_08	IT_QP_07_08	IT_QP_07_08	IT_QP_07_08
NA	38267	IT_QP_07_09	IT_QP_07_09	IT_QP_07_09	IT_QP_07_09
NA	38268	IT_QP_07_10	IT_QP_07_10	IT_QP_07_10	IT_QP_07_10
NA	38269	IT_QP_07_11	IT_QP_07_11	IT_QP_07_11	IT_QP_07_11
NA	38270	IT_QP_07_12	IT_QP_07_12	IT_QP_07_12	IT_QP_07_12
NA	38271	IT_QP_07_13	IT_QP_07_13	IT_QP_07_13	IT_QP_07_13
NA	38272	IT_QP_07_14	IT_QP_07_14	IT_QP_07_14	IT_QP_07_14
NA	38273	IT_QP_07_15	IT_QP_07_15	IT_QP_07_15	IT_QP_07_15
NA	38274	IT_QP_07_16	IT_QP_07_16	IT_QP_07_16	IT_QP_07_16
NA	38275	IT_QP_07_17	IT_QP_07_17	IT_QP_07_17	IT_QP_07_17
NA	38276	IT_QP_07_18	IT_QP_07_18	IT_QP_07_18	IT_QP_07_18
NA	38277	IT_QP_07_19	IT_QP_07_19	IT_QP_07_19	IT_QP_07_19
NA	38278	IT_QP_07_20	IT_QP_07_20	IT_QP_07_20	IT_QP_07_20
NA	38279	IT_QP_07_21	IT_QP_07_21	IT_QP_07_21	IT_QP_07_21
NA	38280	IT_QP_07_22	IT_QP_07_22	IT_QP_07_22	IT_QP_07_22
NA	38281	IT_QP_07_23	IT_QP_07_23	IT_QP_07_23	IT_QP_07_23
NA	38282	IT_QP_07_24	IT_QP_07_24	IT_QP_07_24	IT_QP_07_24
NA	38283	IT_QP_07_25	IT_QP_07_25	IT_QP_07_25	IT_QP_07_25
NA	38284	IT_QP_08_01	IT_QP_08_01	IT_QP_08_01	IT_QP_08_01
NA	38285	IT_QP_08_04	IT_QP_08_04	IT_QP_08_04	IT_QP_08_04
NA	38286	IT_QP_08_05	IT_QP_08_05	IT_QP_08_05	IT_QP_08_05
NA	38287	IT_QP_08_07	IT_QP_08_07	IT_QP_08_07	IT_QP_08_07
NA	38288	IT_QP_08_10	IT_QP_08_10	IT_QP_08_10	IT_QP_08_10
NA	38289	IT_QP_08_12	IT_QP_08_12	IT_QP_08_12	IT_QP_08_12
NA	38290	IT_QP_08_13	IT_QP_08_13	IT_QP_08_13	IT_QP_08_13
NA	38291	IT_QP_08_17	IT_QP_08_17	IT_QP_08_17	IT_QP_08_17
NA	38292	IT_QP_08_18	IT_QP_08_18	IT_QP_08_18	IT_QP_08_18
NA	38293	IT_QP_08_19	IT_QP_08_19	IT_QP_08_19	IT_QP_08_19
NA	38294	IT_QP_08_22	IT_QP_08_22	IT_QP_08_22	IT_QP_08_22
NA	38295	IT_QP_08_23	IT_QP_08_23	IT_QP_08_23	IT_QP_08_23
NA	38296	IT_QP_08_24	IT_QP_08_24	IT_QP_08_24	IT_QP_08_24
NA	38297	IT_QP_08_25	IT_QP_08_25	IT_QP_08_25	IT_QP_08_25
NA	38298	IT_QP_08_26	IT_QP_08_26	IT_QP_08_26	IT_QP_08_26
NA	38299	IT_QP_08_27	IT_QP_08_27	IT_QP_08_27	IT_QP_08_27
NA	38300	IT_QP_08_28	IT_QP_08_28	IT_QP_08_28	IT_QP_08_28
NA	38301	IT_QP_08_29	IT_QP_08_29	IT_QP_08_29	IT_QP_08_29
NA	38302	IT_QP_08_30	IT_QP_08_30	IT_QP_08_30	IT_QP_08_30
NA	38303	IT_QP_08_31	IT_QP_08_31	IT_QP_08_31	IT_QP_08_31
NA	38304	IT_QP_08_32	IT_QP_08_32	IT_QP_08_32	IT_QP_08_32
NA	38305	IT_QP_08_33	IT_QP_08_33	IT_QP_08_33	IT_QP_08_33
NA	38306	IT_QP_08_34	IT_QP_08_34	IT_QP_08_34	IT_QP_08_34
NA	38307	IT_QP_08_35	IT_QP_08_35	IT_QP_08_35	IT_QP_08_35
NA	38308	IT_QP_08_36	IT_QP_08_36	IT_QP_08_36	IT_QP_08_36
NA	38309	IT_QP_09_01	IT_QP_09_01	IT_QP_09_01	IT_QP_09_01
NA	38310	IT_QP_09_02	IT_QP_09_02	IT_QP_09_02	IT_QP_09_02
NA	38311	IT_QP_09_03	IT_QP_09_03	IT_QP_09_03	IT_QP_09_03
NA	38312	IT_QP_09_04	IT_QP_09_04	IT_QP_09_04	IT_QP_09_04
NA	38313	IT_QP_09_05	IT_QP_09_05	IT_QP_09_05	IT_QP_09_05
NA	38314	IT_QP_09_06	IT_QP_09_06	IT_QP_09_06	IT_QP_09_06
NA	38315	IT_QP_09_07	IT_QP_09_07	IT_QP_09_07	IT_QP_09_07
NA	38316	IT_QP_09_08	IT_QP_09_08	IT_QP_09_08	IT_QP_09_08
NA	38317	IT_QP_09_09	IT_QP_09_09	IT_QP_09_09	IT_QP_09_09
NA	38318	IT_QP_09_10	IT_QP_09_10	IT_QP_09_10	IT_QP_09_10
NA	38319	IT_QP_09_11	IT_QP_09_11	IT_QP_09_11	IT_QP_09_11
NA	38320	IT_QP_09_12	IT_QP_09_12	IT_QP_09_12	IT_QP_09_12
NA	38321	IT_QP_09_13	IT_QP_09_13	IT_QP_09_13	IT_QP_09_13
NA	38322	IT_QP_09_14	IT_QP_09_14	IT_QP_09_14	IT_QP_09_14
NA	38323	IT_QP_09_15	IT_QP_09_15	IT_QP_09_15	IT_QP_09_15
NA	38324	IT_QP_09_16	IT_QP_09_16	IT_QP_09_16	IT_QP_09_16
NA	38325	IT_QP_09_17	IT_QP_09_17	IT_QP_09_17	IT_QP_09_17
NA	38326	IT_QP_09_18	IT_QP_09_18	IT_QP_09_18	IT_QP_09_18
NA	38327	IT_QP_09_19	IT_QP_09_19	IT_QP_09_19	IT_QP_09_19
NA	38328	IT_QP_09_20	IT_QP_09_20	IT_QP_09_20	IT_QP_09_20
NA	38329	IT_QP_09_21	IT_QP_09_21	IT_QP_09_21	IT_QP_09_21
NA	38330	IT_QP_09_22	IT_QP_09_22	IT_QP_09_22	IT_QP_09_22
NA	38331	IT_QP_09_23	IT_QP_09_23	IT_QP_09_23	IT_QP_09_23
NA	38332	IT_QP_09_24	IT_QP_09_24	IT_QP_09_24	IT_QP_09_24
NA	38333	IT_QP_09_25	IT_QP_09_25	IT_QP_09_25	IT_QP_09_25
NA	38334	IT_QP_10_01	IT_QP_10_01	IT_QP_10_01	IT_QP_10_01
NA	38335	IT_QP_10_02	IT_QP_10_02	IT_QP_10_02	IT_QP_10_02
NA	38336	IT_QP_10_03	IT_QP_10_03	IT_QP_10_03	IT_QP_10_03
NA	38337	IT_QP_10_04	IT_QP_10_04	IT_QP_10_04	IT_QP_10_04
NA	38338	IT_QP_10_05	IT_QP_10_05	IT_QP_10_05	IT_QP_10_05
NA	38339	IT_QP_10_06	IT_QP_10_06	IT_QP_10_06	NA
NA	38340	IT_QP_10_07	IT_QP_10_07	IT_QP_10_07	IT_QP_10_07
NA	38341	IT_QP_10_08	IT_QP_10_08	IT_QP_10_08	IT_QP_10_08
NA	38342	IT_QP_10_09	IT_QP_10_09	IT_QP_10_09	IT_QP_10_09
NA	38343	IT_QP_10_10	IT_QP_10_10	IT_QP_10_10	IT_QP_10_10
NA	38344	IT_QP_10_11	IT_QP_10_11	IT_QP_10_11	IT_QP_10_11
NA	38345	IT_QP_10_12	IT_QP_10_12	IT_QP_10_12	IT_QP_10_12
NA	38346	IT_QP_10_13	IT_QP_10_13	IT_QP_10_13	IT_QP_10_13
NA	38347	IT_QP_10_14	IT_QP_10_14	IT_QP_10_14	IT_QP_10_14
NA	38348	IT_QP_10_15	IT_QP_10_15	IT_QP_10_15	IT_QP_10_15
NA	38349	IT_QP_10_16	IT_QP_10_16	IT_QP_10_16	IT_QP_10_16
NA	38350	IT_QP_10_17	IT_QP_10_17	IT_QP_10_17	IT_QP_10_17
NA	38351	IT_QP_10_18	IT_QP_10_18	IT_QP_10_18	IT_QP_10_18
NA	38352	IT_QP_10_19	IT_QP_10_19	IT_QP_10_19	NA
NA	38353	IT_QP_10_20	IT_QP_10_20	IT_QP_10_20	IT_QP_10_20
NA	38354	IT_QP_10_21	IT_QP_10_21	IT_QP_10_21	IT_QP_10_21
NA	38355	IT_QP_10_22	NA	NA	NA
NA	38356	IT_QP_10_23	IT_QP_10_23	IT_QP_10_23	IT_QP_10_23
NA	38357	IT_QP_10_24	IT_QP_10_24	IT_QP_10_24	NA
NA	38358	IT_QP_10_25	IT_QP_10_25	IT_QP_10_25	IT_QP_10_25
NA	38359	GB_QP_11_01	GB_QP_11_01	GB_QP_11_01	NA
NA	38360	GB_QP_11_02	GB_QP_11_02	GB_QP_11_02	GB_QP_11_02
NA	38361	GB_QP_11_03	GB_QP_11_03	GB_QP_11_03	GB_QP_11_03
NA	38362	GB_QP_11_04	GB_QP_11_04	GB_QP_11_04	GB_QP_11_04
NA	38363	GB_QP_11_05	GB_QP_11_05	GB_QP_11_05	GB_QP_11_05
NA	38364	GB_QP_11_06	GB_QP_11_06	GB_QP_11_06	GB_QP_11_06
NA	38365	GB_QP_11_07	GB_QP_11_07	GB_QP_11_07	GB_QP_11_07
NA	38366	GB_QP_11_08	GB_QP_11_08	GB_QP_11_08	GB_QP_11_08
NA	38367	GB_QP_11_09	GB_QP_11_09	GB_QP_11_09	GB_QP_11_09
NA	38368	GB_QP_11_10	GB_QP_11_10	GB_QP_11_10	GB_QP_11_10
NA	38369	GB_QP_11_11	GB_QP_11_11	GB_QP_11_11	GB_QP_11_11
NA	38370	GB_QP_11_12	GB_QP_11_12	GB_QP_11_12	GB_QP_11_12
NA	38371	GB_QP_11_13	GB_QP_11_13	GB_QP_11_13	GB_QP_11_13
NA	38372	GB_QP_11_14	GB_QP_11_14	GB_QP_11_14	GB_QP_11_14
NA	38373	GB_QP_11_15	GB_QP_11_15	GB_QP_11_15	GB_QP_11_15
NA	38374	GB_QP_11_16	GB_QP_11_16	GB_QP_11_16	GB_QP_11_16
NA	38375	GB_QP_11_17	GB_QP_11_17	GB_QP_11_17	GB_QP_11_17
NA	38376	GB_QP_11_18	GB_QP_11_18	GB_QP_11_18	GB_QP_11_18
NA	38377	GB_QP_11_19	GB_QP_11_19	GB_QP_11_19	GB_QP_11_19
NA	38378	GB_QP_11_20	GB_QP_11_20	GB_QP_11_20	GB_QP_11_20
NA	38379	GB_QP_11_21	GB_QP_11_21	GB_QP_11_21	GB_QP_11_21
NA	38380	GB_QP_11_22	GB_QP_11_22	GB_QP_11_22	GB_QP_11_22
NA	38381	GB_QP_11_23	GB_QP_11_23	GB_QP_11_23	GB_QP_11_23
NA	38382	GB_QP_11_24	GB_QP_11_24	GB_QP_11_24	GB_QP_11_24
NA	38383	GB_QP_11_25	GB_QP_11_25	GB_QP_11_25	GB_QP_11_25
NA	38384	GB_QP_12_01	GB_QP_12_01	GB_QP_12_01	GB_QP_12_01
NA	38385	GB_QP_12_02	GB_QP_12_02	GB_QP_12_02	GB_QP_12_02
NA	38386	GB_QP_12_03	GB_QP_12_03	GB_QP_12_03	GB_QP_12_03
NA	38387	GB_QP_12_04	GB_QP_12_04	GB_QP_12_04	GB_QP_12_04
NA	38388	GB_QP_12_05	GB_QP_12_05	GB_QP_12_05	GB_QP_12_05
NA	38389	GB_QP_12_06	GB_QP_12_06	GB_QP_12_06	GB_QP_12_06
NA	38390	GB_QP_12_07	GB_QP_12_07	GB_QP_12_07	GB_QP_12_07
NA	38391	GB_QP_12_10	GB_QP_12_10	GB_QP_12_10	GB_QP_12_10
NA	38392	GB_QP_12_11	GB_QP_12_11	GB_QP_12_11	GB_QP_12_11
NA	38393	GB_QP_12_12	GB_QP_12_12	GB_QP_12_12	GB_QP_12_12
NA	38394	GB_QP_12_13	GB_QP_12_13	GB_QP_12_13	GB_QP_12_13
NA	38395	GB_QP_12_14	GB_QP_12_14	GB_QP_12_14	GB_QP_12_14
NA	38396	GB_QP_12_15	GB_QP_12_15	GB_QP_12_15	GB_QP_12_15
NA	38397	GB_QP_12_16	GB_QP_12_16	GB_QP_12_16	GB_QP_12_16
NA	38398	GB_QP_12_17	GB_QP_12_17	GB_QP_12_17	GB_QP_12_17
NA	38399	GB_QP_12_19	GB_QP_12_19	GB_QP_12_19	GB_QP_12_19
NA	38400	GB_QP_12_21	GB_QP_12_21	GB_QP_12_21	GB_QP_12_21
NA	38401	GB_QP_12_23	GB_QP_12_23	GB_QP_12_23	GB_QP_12_23
NA	38402	GB_QP_12_24	GB_QP_12_24	GB_QP_12_24	GB_QP_12_24
NA	38403	GB_QP_12_25	NA	NA	NA
NA	38404	GB_QP_12_26	GB_QP_12_26	GB_QP_12_26	GB_QP_12_26
NA	38405	GB_QP_12_27	GB_QP_12_27	GB_QP_12_27	GB_QP_12_27
NA	38406	GB_QP_12_28	GB_QP_12_28	GB_QP_12_28	GB_QP_12_28
NA	38407	GB_QP_12_29	GB_QP_12_29	GB_QP_12_29	GB_QP_12_29
NA	38408	GB_QP_12_30	GB_QP_12_30	GB_QP_12_30	GB_QP_12_30
NA	38409	NO_QP_13_01	NO_QP_13_01	NO_QP_13_01	NO_QP_13_01
NA	38410	NO_QP_13_02	NO_QP_13_02	NO_QP_13_02	NO_QP_13_02
NA	38411	NO_QP_13_03	NO_QP_13_03	NO_QP_13_03	NO_QP_13_03
NA	38412	NO_QP_13_04	NO_QP_13_04	NO_QP_13_04	NO_QP_13_04
NA	38413	NO_QP_13_05	NO_QP_13_05	NO_QP_13_05	NO_QP_13_05
NA	38414	NO_QP_13_06	NO_QP_13_06	NO_QP_13_06	NO_QP_13_06
NA	38415	NO_QP_13_07	NO_QP_13_07	NO_QP_13_07	NO_QP_13_07
NA	38416	NO_QP_13_08	NO_QP_13_08	NO_QP_13_08	NO_QP_13_08
NA	38417	NO_QP_13_09	NO_QP_13_09	NO_QP_13_09	NO_QP_13_09
NA	38418	NO_QP_13_10	NO_QP_13_10	NO_QP_13_10	NO_QP_13_10
NA	38419	NO_QP_13_11	NO_QP_13_11	NO_QP_13_11	NO_QP_13_11
NA	38420	NO_QP_13_12	NO_QP_13_12	NO_QP_13_12	NO_QP_13_12
NA	38421	NO_QP_13_13	NO_QP_13_13	NO_QP_13_13	NO_QP_13_13
NA	38422	NO_QP_13_14	NO_QP_13_14	NO_QP_13_14	NO_QP_13_14
NA	38423	NO_QP_13_15	NO_QP_13_15	NO_QP_13_15	NO_QP_13_15
NA	38424	NO_QP_13_16	NO_QP_13_16	NO_QP_13_16	NO_QP_13_16
NA	38425	NO_QP_13_17	NO_QP_13_17	NO_QP_13_17	NO_QP_13_17
NA	38426	NO_QP_13_18	NO_QP_13_18	NO_QP_13_18	NO_QP_13_18
NA	38427	NO_QP_13_19	NO_QP_13_19	NO_QP_13_19	NO_QP_13_19
NA	38428	NO_QP_13_20	NO_QP_13_20	NO_QP_13_20	NO_QP_13_20
NA	38429	NO_QP_13_21	NO_QP_13_21	NO_QP_13_21	NO_QP_13_21
NA	38430	NO_QP_13_22	NO_QP_13_22	NO_QP_13_22	NO_QP_13_22
NA	38431	NO_QP_13_23	NO_QP_13_23	NO_QP_13_23	NO_QP_13_23
NA	38432	NO_QP_13_24	NO_QP_13_24	NO_QP_13_24	NO_QP_13_24
NA	38433	NO_QP_13_25	NO_QP_13_25	NO_QP_13_25	NO_QP_13_25
NA	38434	SE_QP_15_01	SE_QP_15_01	SE_QP_15_01	SE_QP_15_01
NA	38435	SE_QP_15_02	SE_QP_15_02	SE_QP_15_02	SE_QP_15_02
NA	38436	SE_QP_15_03	SE_QP_15_03	SE_QP_15_03	SE_QP_15_03
NA	38437	SE_QP_15_04	SE_QP_15_04	SE_QP_15_04	SE_QP_15_04
NA	38438	SE_QP_15_05	SE_QP_15_05	SE_QP_15_05	SE_QP_15_05
NA	38439	SE_QP_15_06	SE_QP_15_06	SE_QP_15_06	SE_QP_15_06
NA	38440	SE_QP_15_07	SE_QP_15_07	SE_QP_15_07	SE_QP_15_07
NA	38441	SE_QP_15_08	SE_QP_15_08	SE_QP_15_08	SE_QP_15_08
NA	38442	SE_QP_15_09	SE_QP_15_09	SE_QP_15_09	SE_QP_15_09
NA	38443	SE_QP_15_10	SE_QP_15_10	SE_QP_15_10	SE_QP_15_10
NA	38444	SE_QP_15_11	SE_QP_15_11	SE_QP_15_11	SE_QP_15_11
NA	38445	SE_QP_15_12	SE_QP_15_12	SE_QP_15_12	SE_QP_15_12
NA	38446	SE_QP_15_13	SE_QP_15_13	SE_QP_15_13	SE_QP_15_13
NA	38447	SE_QP_15_14	SE_QP_15_14	SE_QP_15_14	SE_QP_15_14
