fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	CH_PA_02_06	CH_PA_02_06	CH_PA_02_06	CH_PA_02_06	NA
NA	CH_PA_02_07	CH_PA_02_07	CH_PA_02_07	CH_PA_02_07	CH_PA_02_07
NA	CH_PA_02_08	CH_PA_02_08	CH_PA_02_08	CH_PA_02_08	CH_PA_02_08
NA	CH_PA_02_09	CH_PA_02_09	CH_PA_02_09	CH_PA_02_09	CH_PA_02_09
NA	CH_PA_02_10	CH_PA_02_10	CH_PA_02_10	CH_PA_02_10	CH_PA_02_10
NA	CH_PA_02_11	CH_PA_02_11	CH_PA_02_11	CH_PA_02_11	CH_PA_02_11
NA	CH_PA_02_12	CH_PA_02_12	CH_PA_02_12	CH_PA_02_12	CH_PA_02_12
NA	CH_PA_02_13	CH_PA_02_13	CH_PA_02_13	CH_PA_02_13	CH_PA_02_13
NA	CH_PA_02_14	CH_PA_02_14	CH_PA_02_14	CH_PA_02_14	CH_PA_02_14
NA	CH_PA_02_15	CH_PA_02_15	CH_PA_02_15	CH_PA_02_15	CH_PA_02_15
NA	CH_PA_02_16	CH_PA_02_16	CH_PA_02_16	CH_PA_02_16	CH_PA_02_16
NA	CH_PA_02_17	CH_PA_02_17	CH_PA_02_17	CH_PA_02_17	CH_PA_02_17
NA	CH_PA_02_18	CH_PA_02_18	CH_PA_02_18	CH_PA_02_18	CH_PA_02_18
NA	CH_PA_02_19	CH_PA_02_19	CH_PA_02_19	CH_PA_02_19	CH_PA_02_19
NA	CH_PA_02_20	CH_PA_02_20	CH_PA_02_20	CH_PA_02_20	CH_PA_02_20
NA	CH_PA_02_21	CH_PA_02_21	CH_PA_02_21	CH_PA_02_21	CH_PA_02_21
NA	CH_PA_02_22	CH_PA_02_22	CH_PA_02_22	CH_PA_02_22	CH_PA_02_22
NA	CH_PA_02_23	CH_PA_02_23	CH_PA_02_23	CH_PA_02_23	CH_PA_02_23
NA	CH_PA_02_24	CH_PA_02_24	CH_PA_02_24	CH_PA_02_24	CH_PA_02_24
NA	CH_PA_02_25	CH_PA_02_25	CH_PA_02_25	CH_PA_02_25	CH_PA_02_25
NA	FI_PA_17_1	FI_PA_17_1	FI_PA_17_1	FI_PA_17_01	FI_PA_17_01
NA	FI_PA_17_10	FI_PA_17_10	FI_PA_17_10	FI_PA_17_10	FI_PA_17_10
NA	FI_PA_17_11	FI_PA_17_11	FI_PA_17_11	FI_PA_17_11	FI_PA_17_11
NA	FI_PA_17_12	FI_PA_17_12	FI_PA_17_12	FI_PA_17_12	FI_PA_17_12
NA	FI_PA_17_13	FI_PA_17_13	NA	NA	NA
NA	FI_PA_17_14	FI_PA_17_14	FI_PA_17_14	FI_PA_17_14	FI_PA_17_14
NA	FI_PA_17_15	FI_PA_17_15	FI_PA_17_15	FI_PA_17_15	FI_PA_17_15
NA	FI_PA_17_16	FI_PA_17_16	FI_PA_17_16	FI_PA_17_16	FI_PA_17_16
NA	FI_PA_17_17	FI_PA_17_17	FI_PA_17_17	FI_PA_17_17	FI_PA_17_17
NA	FI_PA_17_18	FI_PA_17_18	FI_PA_17_18	FI_PA_17_18	FI_PA_17_18
NA	FI_PA_17_19	FI_PA_17_19	FI_PA_17_19	FI_PA_17_19	FI_PA_17_19
NA	FI_PA_17_2	FI_PA_17_2	FI_PA_17_2	FI_PA_17_02	FI_PA_17_02
NA	FI_PA_17_20	FI_PA_17_20	FI_PA_17_20	FI_PA_17_20	FI_PA_17_20
NA	FI_PA_17_21	FI_PA_17_21	FI_PA_17_21	FI_PA_17_21	FI_PA_17_21
NA	FI_PA_17_22	FI_PA_17_22	FI_PA_17_22	FI_PA_17_22	FI_PA_17_22
NA	FI_PA_17_23	FI_PA_17_23	FI_PA_17_23	FI_PA_17_23	FI_PA_17_23
NA	FI_PA_17_24	FI_PA_17_24	FI_PA_17_24	FI_PA_17_24	FI_PA_17_24
NA	FI_PA_17_25	FI_PA_17_25	FI_PA_17_25	FI_PA_17_25	FI_PA_17_25
NA	FI_PA_17_3	FI_PA_17_3	FI_PA_17_3	FI_PA_17_03	FI_PA_17_03
NA	FI_PA_17_4	FI_PA_17_4	FI_PA_17_4	FI_PA_17_04	FI_PA_17_04
NA	FI_PA_17_5	FI_PA_17_5	FI_PA_17_5	FI_PA_17_05	FI_PA_17_05
NA	FI_PA_17_6	FI_PA_17_6	FI_PA_17_6	FI_PA_17_06	FI_PA_17_06
NA	FI_PA_17_7	FI_PA_17_7	FI_PA_17_7	FI_PA_17_07	FI_PA_17_07
NA	FI_PA_17_8	FI_PA_17_8	FI_PA_17_8	FI_PA_17_08	FI_PA_17_08
NA	FI_PA_17_9	FI_PA_17_9	FI_PA_17_9	FI_PA_17_09	FI_PA_17_09
NA	FI_PA_18_1	FI_PA_18_1	FI_PA_18_1	FI_PA_18_01	FI_PA_18_01
NA	FI_PA_18_10	FI_PA_18_10	FI_PA_18_10	FI_PA_18_10	FI_PA_18_10
NA	FI_PA_18_11	FI_PA_18_11	FI_PA_18_11	FI_PA_18_11	FI_PA_18_11
NA	FI_PA_18_12	FI_PA_18_12	FI_PA_18_12	FI_PA_18_12	FI_PA_18_12
NA	FI_PA_18_13	FI_PA_18_13	FI_PA_18_13	FI_PA_18_13	FI_PA_18_13
NA	FI_PA_18_14	FI_PA_18_14	FI_PA_18_14	FI_PA_18_14	FI_PA_18_14
NA	FI_PA_18_15	FI_PA_18_15	FI_PA_18_15	FI_PA_18_15	FI_PA_18_15
NA	FI_PA_18_16	FI_PA_18_16	FI_PA_18_16	FI_PA_18_16	FI_PA_18_16
NA	FI_PA_18_17	FI_PA_18_17	FI_PA_18_17	FI_PA_18_17	FI_PA_18_17
NA	FI_PA_18_18	FI_PA_18_18	FI_PA_18_18	FI_PA_18_18	FI_PA_18_18
NA	FI_PA_18_19	FI_PA_18_19	FI_PA_18_19	FI_PA_18_19	FI_PA_18_19
NA	FI_PA_18_2	FI_PA_18_2	FI_PA_18_2	FI_PA_18_02	FI_PA_18_02
NA	FI_PA_18_20	FI_PA_18_20	FI_PA_18_20	FI_PA_18_20	FI_PA_18_20
NA	FI_PA_18_21	FI_PA_18_21	FI_PA_18_21	FI_PA_18_21	FI_PA_18_21
NA	FI_PA_18_22	FI_PA_18_22	FI_PA_18_22	FI_PA_18_22	FI_PA_18_22
NA	FI_PA_18_23	FI_PA_18_23	FI_PA_18_23	FI_PA_18_23	FI_PA_18_23
NA	FI_PA_18_24	FI_PA_18_24	FI_PA_18_24	FI_PA_18_24	FI_PA_18_24
NA	FI_PA_18_25	FI_PA_18_25	FI_PA_18_25	FI_PA_18_25	FI_PA_18_25
NA	FI_PA_18_3	FI_PA_18_3	FI_PA_18_3	FI_PA_18_03	FI_PA_18_03
NA	FI_PA_18_4	FI_PA_18_4	NA	NA	NA
NA	FI_PA_18_5	FI_PA_18_5	FI_PA_18_5	FI_PA_18_05	FI_PA_18_05
NA	FI_PA_18_6	FI_PA_18_6	FI_PA_18_6	FI_PA_18_06	FI_PA_18_06
NA	FI_PA_18_7	FI_PA_18_7	FI_PA_18_7	FI_PA_18_07	FI_PA_18_07
NA	FI_PA_18_8	FI_PA_18_8	FI_PA_18_8	FI_PA_18_08	FI_PA_18_08
NA	FI_PA_18_9	FI_PA_18_9	FI_PA_18_9	FI_PA_18_09	FI_PA_18_09
NA	FR_PA_21_01	FR_PA_21_01	FR_PA_21_01	FR_PA_21_01	FR_PA_21_01
NA	FR_PA_21_02	FR_PA_21_02	FR_PA_21_02	FR_PA_21_02	FR_PA_21_02
NA	FR_PA_21_03	FR_PA_21_03	FR_PA_21_03	FR_PA_21_03	FR_PA_21_03
NA	FR_PA_21_04	FR_PA_21_04	FR_PA_21_04	FR_PA_21_04	FR_PA_21_04
NA	FR_PA_21_05	FR_PA_21_05	FR_PA_21_05	FR_PA_21_05	FR_PA_21_05
NA	FR_PA_21_06	FR_PA_21_06	FR_PA_21_06	FR_PA_21_06	FR_PA_21_06
NA	FR_PA_21_07	FR_PA_21_07	FR_PA_21_07	FR_PA_21_07	FR_PA_21_07
NA	FR_PA_21_08	FR_PA_21_08	FR_PA_21_08	FR_PA_21_08	FR_PA_21_08
NA	FR_PA_21_09	FR_PA_21_09	FR_PA_21_09	FR_PA_21_09	FR_PA_21_09
NA	FR_PA_21_10	FR_PA_21_10	FR_PA_21_10	FR_PA_21_10	NA
NA	FR_PA_21_11	FR_PA_21_11	FR_PA_21_11	FR_PA_21_11	FR_PA_21_11
NA	FR_PA_21_12	FR_PA_21_12	FR_PA_21_12	FR_PA_21_12	FR_PA_21_12
NA	FR_PA_21_13	FR_PA_21_13	FR_PA_21_13	FR_PA_21_13	FR_PA_21_13
NA	FR_PA_21_14	FR_PA_21_14	FR_PA_21_14	FR_PA_21_14	FR_PA_21_14
NA	FR_PA_21_15	FR_PA_21_15	FR_PA_21_15	FR_PA_21_15	FR_PA_21_15
NA	FR_PA_21_16	FR_PA_21_16	FR_PA_21_16	FR_PA_21_16	FR_PA_21_16
NA	FR_PA_21_17	FR_PA_21_17	FR_PA_21_17	FR_PA_21_17	FR_PA_21_17
NA	FR_PA_21_18	FR_PA_21_18	FR_PA_21_18	FR_PA_21_18	FR_PA_21_18
NA	FR_PA_21_19	FR_PA_21_19	FR_PA_21_19	FR_PA_21_19	FR_PA_21_19
NA	FR_PA_21_20	FR_PA_21_20	FR_PA_21_20	FR_PA_21_20	FR_PA_21_20
NA	FR_PA_21_21	FR_PA_21_21	FR_PA_21_21	FR_PA_21_21	FR_PA_21_21
NA	FR_PA_21_22	FR_PA_21_22	FR_PA_21_22	FR_PA_21_22	FR_PA_21_22
NA	FR_PA_21_23	FR_PA_21_23	FR_PA_21_23	FR_PA_21_23	FR_PA_21_23
NA	FR_PA_21_24	FR_PA_21_24	FR_PA_21_24	FR_PA_21_24	FR_PA_21_24
NA	FR_PA_21_25	FR_PA_21_25	FR_PA_21_25	FR_PA_21_25	FR_PA_21_25
NA	GE_PA_09_01	GE_PA_09_01	GE_PA_09_01	DE_PA_09_01	DE_PA_09_01
NA	GE_PA_09_02	GE_PA_09_02	GE_PA_09_02	DE_PA_09_02	DE_PA_09_02
NA	GE_PA_09_03	GE_PA_09_03	GE_PA_09_03	DE_PA_09_03	DE_PA_09_03
NA	GE_PA_09_04	GE_PA_09_04	GE_PA_09_04	DE_PA_09_04	DE_PA_09_04
NA	GE_PA_09_05	GE_PA_09_05	GE_PA_09_05	DE_PA_09_05	DE_PA_09_05
NA	GE_PA_09_06	GE_PA_09_06	GE_PA_09_06	DE_PA_09_06	DE_PA_09_06
NA	GE_PA_09_07	GE_PA_09_07	GE_PA_09_07	DE_PA_09_07	DE_PA_09_07
NA	GE_PA_09_08	GE_PA_09_08	GE_PA_09_08	DE_PA_09_08	DE_PA_09_08
NA	GE_PA_09_09	GE_PA_09_09	GE_PA_09_09	DE_PA_09_09	DE_PA_09_09
NA	GE_PA_09_10	GE_PA_09_10	GE_PA_09_10	DE_PA_09_10	DE_PA_09_10
NA	GE_PA_09_11	GE_PA_09_11	GE_PA_09_11	DE_PA_09_11	DE_PA_09_11
NA	GE_PA_09_12	GE_PA_09_12	GE_PA_09_12	DE_PA_09_12	DE_PA_09_12
NA	GE_PA_09_13	GE_PA_09_13	GE_PA_09_13	DE_PA_09_13	DE_PA_09_13
NA	GE_PA_09_14	GE_PA_09_14	GE_PA_09_14	DE_PA_09_14	DE_PA_09_14
NA	GE_PA_09_15	GE_PA_09_15	GE_PA_09_15	DE_PA_09_15	DE_PA_09_15
NA	GE_PA_09_16	GE_PA_09_16	GE_PA_09_16	DE_PA_09_16	DE_PA_09_16
NA	GE_PA_09_17	GE_PA_09_17	GE_PA_09_17	DE_PA_09_17	DE_PA_09_17
NA	GE_PA_09_18	GE_PA_09_18	GE_PA_09_18	DE_PA_09_18	DE_PA_09_18
NA	GE_PA_09_19	GE_PA_09_19	GE_PA_09_19	DE_PA_09_19	DE_PA_09_19
NA	GE_PA_09_20	GE_PA_09_20	GE_PA_09_20	DE_PA_09_20	DE_PA_09_20
NA	GE_PA_09_21	GE_PA_09_21	GE_PA_09_21	DE_PA_09_21	DE_PA_09_21
NA	GE_PA_09_22	GE_PA_09_22	GE_PA_09_22	DE_PA_09_22	DE_PA_09_22
NA	GE_PA_09_23	GE_PA_09_23	GE_PA_09_23	DE_PA_09_23	DE_PA_09_23
NA	GE_PA_09_24	GE_PA_09_24	GE_PA_09_24	DE_PA_09_24	DE_PA_09_24
NA	GE_PA_09_25	GE_PA_09_25	GE_PA_09_25	DE_PA_09_25	DE_PA_09_25
NA	GE_PA_10_01	GE_PA_10_01	GE_PA_10_01	DE_PA_10_01	DE_PA_10_01
NA	GE_PA_10_02	GE_PA_10_02	GE_PA_10_02	DE_PA_10_02	DE_PA_10_02
NA	GE_PA_10_03	GE_PA_10_03	GE_PA_10_03	DE_PA_10_03	DE_PA_10_03
NA	GE_PA_10_04	GE_PA_10_04	GE_PA_10_04	DE_PA_10_04	DE_PA_10_04
NA	GE_PA_10_05	GE_PA_10_05	GE_PA_10_05	DE_PA_10_05	DE_PA_10_05
NA	GE_PA_10_06	GE_PA_10_06	GE_PA_10_06	DE_PA_10_06	DE_PA_10_06
NA	GE_PA_10_07	GE_PA_10_07	GE_PA_10_07	DE_PA_10_07	DE_PA_10_07
NA	GE_PA_10_08	GE_PA_10_08	GE_PA_10_08	DE_PA_10_08	NA
NA	GE_PA_10_09	GE_PA_10_09	GE_PA_10_09	DE_PA_10_09	DE_PA_10_09
NA	GE_PA_10_10	GE_PA_10_10	GE_PA_10_10	DE_PA_10_10	DE_PA_10_10
NA	GE_PA_10_11	GE_PA_10_11	GE_PA_10_11	DE_PA_10_11	DE_PA_10_11
NA	GE_PA_10_12	GE_PA_10_12	GE_PA_10_12	DE_PA_10_12	DE_PA_10_12
NA	GE_PA_10_13	GE_PA_10_13	GE_PA_10_13	DE_PA_10_13	DE_PA_10_13
NA	GE_PA_10_14	GE_PA_10_14	GE_PA_10_14	DE_PA_10_14	DE_PA_10_14
NA	GE_PA_10_15	GE_PA_10_15	GE_PA_10_15	DE_PA_10_15	NA
NA	GE_PA_10_16	GE_PA_10_16	GE_PA_10_16	DE_PA_10_16	DE_PA_10_16
NA	GE_PA_10_17	GE_PA_10_17	GE_PA_10_17	DE_PA_10_17	DE_PA_10_17
NA	GE_PA_10_18	GE_PA_10_18	GE_PA_10_18	DE_PA_10_18	DE_PA_10_18
NA	GE_PA_10_19	GE_PA_10_19	GE_PA_10_19	DE_PA_10_19	NA
NA	GE_PA_10_20	GE_PA_10_20	GE_PA_10_20	DE_PA_10_20	DE_PA_10_20
NA	GE_PA_10_21	GE_PA_10_21	GE_PA_10_21	DE_PA_10_21	NA
NA	GE_PA_10_22	GE_PA_10_22	GE_PA_10_22	DE_PA_10_22	DE_PA_10_22
NA	GE_PA_10_23	GE_PA_10_23	GE_PA_10_23	DE_PA_10_23	DE_PA_10_23
NA	GE_PA_10_24	GE_PA_10_24	GE_PA_10_24	DE_PA_10_24	DE_PA_10_24
NA	GE_PA_10_25	GE_PA_10_25	GE_PA_10_25	DE_PA_10_25	DE_PA_10_25
NA	GR_PA_07_01	GR_PA_07_01	GR_PA_07_01	GR_PA_07_01	GR_PA_07_01
NA	GR_PA_07_02	GR_PA_07_02	GR_PA_07_02	GR_PA_07_02	NA
NA	GR_PA_07_03	GR_PA_07_03	GR_PA_07_03	GR_PA_07_03	GR_PA_07_03
NA	GR_PA_07_04	GR_PA_07_04	GR_PA_07_04	GR_PA_07_04	NA
NA	GR_PA_07_05	GR_PA_07_05	GR_PA_07_05	GR_PA_07_05	GR_PA_07_05
NA	GR_PA_07_06	GR_PA_07_06	GR_PA_07_06	GR_PA_07_06	GR_PA_07_06
NA	GR_PA_07_07	GR_PA_07_07	GR_PA_07_07	GR_PA_07_07	GR_PA_07_07
NA	GR_PA_07_08	GR_PA_07_08	GR_PA_07_08	GR_PA_07_08	GR_PA_07_08
NA	GR_PA_07_09	GR_PA_07_09	GR_PA_07_09	GR_PA_07_09	GR_PA_07_09
NA	GR_PA_07_10	GR_PA_07_10	GR_PA_07_10	GR_PA_07_10	GR_PA_07_10
NA	GR_PA_07_11	GR_PA_07_11	GR_PA_07_11	GR_PA_07_11	GR_PA_07_11
NA	GR_PA_07_12	GR_PA_07_12	GR_PA_07_12	GR_PA_07_12	GR_PA_07_12
NA	GR_PA_07_13	GR_PA_07_13	GR_PA_07_13	GR_PA_07_13	GR_PA_07_13
NA	GR_PA_07_14	GR_PA_07_14	GR_PA_07_14	GR_PA_07_14	GR_PA_07_14
NA	GR_PA_07_15	GR_PA_07_15	GR_PA_07_15	GR_PA_07_15	GR_PA_07_15
NA	GR_PA_07_16	GR_PA_07_16	GR_PA_07_16	GR_PA_07_16	GR_PA_07_16
NA	GR_PA_07_17	GR_PA_07_17	GR_PA_07_17	GR_PA_07_17	GR_PA_07_17
NA	GR_PA_07_18	GR_PA_07_18	GR_PA_07_18	GR_PA_07_18	GR_PA_07_18
NA	GR_PA_07_19	GR_PA_07_19	GR_PA_07_19	GR_PA_07_19	GR_PA_07_19
NA	GR_PA_07_20	GR_PA_07_20	GR_PA_07_20	GR_PA_07_20	GR_PA_07_20
NA	GR_PA_07_22	GR_PA_07_22	GR_PA_07_22	GR_PA_07_22	GR_PA_07_22
NA	GR_PA_07_23	GR_PA_07_23	GR_PA_07_23	GR_PA_07_23	GR_PA_07_23
NA	GR_PA_07_24	GR_PA_07_24	GR_PA_07_24	GR_PA_07_24	GR_PA_07_24
NA	GR_PA_07_25	GR_PA_07_25	GR_PA_07_25	GR_PA_07_25	GR_PA_07_25
NA	GR_PA_08_01	GR_PA_08_01	GR_PA_08_01	GR_PA_08_01	GR_PA_08_01
NA	GR_PA_08_02	GR_PA_08_02	GR_PA_08_02	GR_PA_08_02	GR_PA_08_02
NA	GR_PA_08_03	GR_PA_08_03	GR_PA_08_03	GR_PA_08_03	GR_PA_08_03
NA	GR_PA_08_04	GR_PA_08_04	GR_PA_08_04	GR_PA_08_04	GR_PA_08_04
NA	GR_PA_08_05	GR_PA_08_05	GR_PA_08_05	GR_PA_08_05	GR_PA_08_05
NA	GR_PA_08_06	GR_PA_08_06	GR_PA_08_06	GR_PA_08_06	GR_PA_08_06
NA	GR_PA_08_07	GR_PA_08_07	GR_PA_08_07	GR_PA_08_07	GR_PA_08_07
NA	GR_PA_08_08	GR_PA_08_08	GR_PA_08_08	GR_PA_08_08	GR_PA_08_08
NA	GR_PA_08_09	GR_PA_08_09	GR_PA_08_09	GR_PA_08_09	GR_PA_08_09
NA	GR_PA_08_10	GR_PA_08_10	GR_PA_08_10	GR_PA_08_10	NA
NA	GR_PA_08_11	GR_PA_08_11	GR_PA_08_11	GR_PA_08_11	NA
NA	GR_PA_08_12	GR_PA_08_12	GR_PA_08_12	GR_PA_08_12	NA
NA	GR_PA_08_13	GR_PA_08_13	GR_PA_08_13	GR_PA_08_13	GR_PA_08_13
NA	GR_PA_08_14	GR_PA_08_14	GR_PA_08_14	GR_PA_08_14	GR_PA_08_14
NA	GR_PA_08_15	GR_PA_08_15	GR_PA_08_15	GR_PA_08_15	GR_PA_08_15
NA	GR_PA_08_16	GR_PA_08_16	GR_PA_08_16	GR_PA_08_16	GR_PA_08_16
NA	GR_PA_08_17	GR_PA_08_17	GR_PA_08_17	GR_PA_08_17	GR_PA_08_17
NA	GR_PA_08_18	GR_PA_08_18	GR_PA_08_18	GR_PA_08_18	GR_PA_08_18
NA	GR_PA_08_19	GR_PA_08_19	GR_PA_08_19	GR_PA_08_19	GR_PA_08_19
NA	GR_PA_08_20	GR_PA_08_20	GR_PA_08_20	GR_PA_08_20	GR_PA_08_20
NA	GR_PA_08_21	GR_PA_08_21	GR_PA_08_21	GR_PA_08_21	GR_PA_08_21
NA	GR_PA_08_22	GR_PA_08_22	GR_PA_08_22	GR_PA_08_22	GR_PA_08_22
NA	GR_PA_08_23	GR_PA_08_23	GR_PA_08_23	GR_PA_08_23	GR_PA_08_23
NA	GR_PA_08_24	GR_PA_08_24	GR_PA_08_24	GR_PA_08_24	GR_PA_08_24
NA	GR_PA_08_25	GR_PA_08_25	GR_PA_08_25	GR_PA_08_25	GR_PA_08_25
NA	IT_PA_03_1	IT_PA_03_1	IT_PA_03_1	IT_PA_03_01	IT_PA_03_01
NA	IT_PA_03_10	IT_PA_03_10	IT_PA_03_10	IT_PA_03_10	IT_PA_03_10
NA	IT_PA_03_11	IT_PA_03_11	IT_PA_03_11	IT_PA_03_11	IT_PA_03_11
NA	IT_PA_03_12	IT_PA_03_12	IT_PA_03_12	IT_PA_03_12	IT_PA_03_12
NA	IT_PA_03_13	IT_PA_03_13	IT_PA_03_13	IT_PA_03_13	IT_PA_03_13
NA	IT_PA_03_14	IT_PA_03_14	IT_PA_03_14	IT_PA_03_14	IT_PA_03_14
NA	IT_PA_03_15	IT_PA_03_15	IT_PA_03_15	IT_PA_03_15	IT_PA_03_15
NA	IT_PA_03_16	IT_PA_03_16	IT_PA_03_16	IT_PA_03_16	IT_PA_03_16
NA	IT_PA_03_17	IT_PA_03_17	IT_PA_03_17	IT_PA_03_17	IT_PA_03_17
NA	IT_PA_03_18	IT_PA_03_18	IT_PA_03_18	IT_PA_03_18	IT_PA_03_18
NA	IT_PA_03_19	IT_PA_03_19	IT_PA_03_19	IT_PA_03_19	IT_PA_03_19
NA	IT_PA_03_2	IT_PA_03_2	IT_PA_03_2	IT_PA_03_02	IT_PA_03_02
NA	IT_PA_03_20	IT_PA_03_20	IT_PA_03_20	IT_PA_03_20	IT_PA_03_20
NA	IT_PA_03_21	IT_PA_03_21	IT_PA_03_21	IT_PA_03_21	IT_PA_03_21
NA	IT_PA_03_22	IT_PA_03_22	IT_PA_03_22	IT_PA_03_22	IT_PA_03_22
NA	IT_PA_03_23	IT_PA_03_23	IT_PA_03_23	IT_PA_03_23	IT_PA_03_23
NA	IT_PA_03_24	IT_PA_03_24	IT_PA_03_24	IT_PA_03_24	IT_PA_03_24
NA	IT_PA_03_25	IT_PA_03_25	IT_PA_03_25	IT_PA_03_25	IT_PA_03_25
NA	IT_PA_03_3	IT_PA_03_3	IT_PA_03_3	IT_PA_03_03	IT_PA_03_03
NA	IT_PA_03_4	IT_PA_03_4	IT_PA_03_4	IT_PA_03_04	IT_PA_03_04
NA	IT_PA_03_7	IT_PA_03_7	IT_PA_03_7	IT_PA_03_07	IT_PA_03_07
NA	IT_PA_03_8	IT_PA_03_8	IT_PA_03_8	IT_PA_03_08	IT_PA_03_08
NA	IT_PA_03_9	IT_PA_03_9	IT_PA_03_9	IT_PA_03_09	IT_PA_03_09
NA	IT_PA_04_1	IT_PA_04_1	IT_PA_04_1	IT_PA_04_01	IT_PA_04_01
NA	IT_PA_04_10	IT_PA_04_10	IT_PA_04_10	IT_PA_04_10	IT_PA_04_10
NA	IT_PA_04_11	IT_PA_04_11	IT_PA_04_11	IT_PA_04_11	IT_PA_04_11
NA	IT_PA_04_12	IT_PA_04_12	IT_PA_04_12	IT_PA_04_12	IT_PA_04_12
NA	IT_PA_04_13	IT_PA_04_13	IT_PA_04_13	IT_PA_04_13	IT_PA_04_13
NA	IT_PA_04_14	IT_PA_04_14	IT_PA_04_14	IT_PA_04_14	IT_PA_04_14
NA	IT_PA_04_15	IT_PA_04_15	IT_PA_04_15	IT_PA_04_15	IT_PA_04_15
NA	IT_PA_04_16	IT_PA_04_16	IT_PA_04_16	IT_PA_04_16	IT_PA_04_16
NA	IT_PA_04_17	IT_PA_04_17	IT_PA_04_17	IT_PA_04_17	IT_PA_04_17
NA	IT_PA_04_18	IT_PA_04_18	IT_PA_04_18	IT_PA_04_18	IT_PA_04_18
NA	IT_PA_04_19	IT_PA_04_19	IT_PA_04_19	IT_PA_04_19	IT_PA_04_19
NA	IT_PA_04_2	IT_PA_04_2	IT_PA_04_2	IT_PA_04_02	IT_PA_04_02
NA	IT_PA_04_20	IT_PA_04_20	IT_PA_04_20	IT_PA_04_20	IT_PA_04_20
NA	IT_PA_04_21	IT_PA_04_21	IT_PA_04_21	IT_PA_04_21	IT_PA_04_21
NA	IT_PA_04_22	IT_PA_04_22	IT_PA_04_22	IT_PA_04_22	IT_PA_04_22
NA	IT_PA_04_23	IT_PA_04_23	IT_PA_04_23	IT_PA_04_23	IT_PA_04_23
NA	IT_PA_04_24	IT_PA_04_24	IT_PA_04_24	IT_PA_04_24	IT_PA_04_24
NA	IT_PA_04_25	IT_PA_04_25	IT_PA_04_25	IT_PA_04_25	NA
NA	IT_PA_04_3	IT_PA_04_3	IT_PA_04_3	IT_PA_04_03	IT_PA_04_03
NA	IT_PA_04_4	IT_PA_04_4	IT_PA_04_4	IT_PA_04_04	IT_PA_04_04
NA	IT_PA_04_5	IT_PA_04_5	IT_PA_04_5	IT_PA_04_05	IT_PA_04_05
NA	IT_PA_04_6	IT_PA_04_6	IT_PA_04_6	IT_PA_04_06	IT_PA_04_06
NA	IT_PA_04_7	IT_PA_04_7	IT_PA_04_7	IT_PA_04_07	IT_PA_04_07
NA	IT_PA_04_8	IT_PA_04_8	IT_PA_04_8	IT_PA_04_08	IT_PA_04_08
NA	IT_PA_04_9	IT_PA_04_9	IT_PA_04_9	IT_PA_04_09	IT_PA_04_09
NA	LT_PA_11_01	LT_PA_11_01	LT_PA_11_01	LT_PA_11_01	LT_PA_11_01
NA	LT_PA_11_02	LT_PA_11_02	LT_PA_11_02	LT_PA_11_02	LT_PA_11_02
NA	LT_PA_11_03	LT_PA_11_03	LT_PA_11_03	LT_PA_11_03	LT_PA_11_03
NA	LT_PA_11_04	LT_PA_11_04	LT_PA_11_04	LT_PA_11_04	LT_PA_11_04
NA	LT_PA_11_05	LT_PA_11_05	LT_PA_11_05	LT_PA_11_05	LT_PA_11_05
NA	LT_PA_11_06	LT_PA_11_06	LT_PA_11_06	LT_PA_11_06	LT_PA_11_06
NA	LT_PA_11_07	LT_PA_11_07	LT_PA_11_07	LT_PA_11_07	LT_PA_11_07
NA	LT_PA_11_08	LT_PA_11_08	LT_PA_11_08	LT_PA_11_08	LT_PA_11_08
NA	LT_PA_11_09	LT_PA_11_09	LT_PA_11_09	LT_PA_11_09	LT_PA_11_09
NA	LT_PA_11_10	LT_PA_11_10	LT_PA_11_10	LT_PA_11_10	LT_PA_11_10
NA	LT_PA_11_11	LT_PA_11_11	LT_PA_11_11	LT_PA_11_11	LT_PA_11_11
NA	LT_PA_11_12	LT_PA_11_12	LT_PA_11_12	LT_PA_11_12	LT_PA_11_12
NA	LT_PA_11_13	LT_PA_11_13	LT_PA_11_13	LT_PA_11_13	LT_PA_11_13
NA	LT_PA_11_14	LT_PA_11_14	LT_PA_11_14	LT_PA_11_14	LT_PA_11_14
NA	LT_PA_11_15	LT_PA_11_15	LT_PA_11_15	LT_PA_11_15	LT_PA_11_15
NA	LT_PA_11_16	LT_PA_11_16	LT_PA_11_16	LT_PA_11_16	LT_PA_11_16
NA	LT_PA_11_17	LT_PA_11_17	LT_PA_11_17	LT_PA_11_17	LT_PA_11_17
NA	LT_PA_11_18	LT_PA_11_18	LT_PA_11_18	LT_PA_11_18	LT_PA_11_18
NA	LT_PA_11_19	LT_PA_11_19	LT_PA_11_19	LT_PA_11_19	LT_PA_11_19
NA	LT_PA_11_20	LT_PA_11_20	LT_PA_11_20	LT_PA_11_20	LT_PA_11_20
NA	LT_PA_11_21	LT_PA_11_21	LT_PA_11_21	LT_PA_11_21	LT_PA_11_21
NA	LT_PA_11_22	LT_PA_11_22	LT_PA_11_22	LT_PA_11_22	LT_PA_11_22
NA	LT_PA_11_23	LT_PA_11_23	LT_PA_11_23	LT_PA_11_23	LT_PA_11_23
